Id,SalePrice
1461,122503.836
1462,160638.38
1463,171496.66
1464,182382.48
1465,197729.56
1466,174505.14
1467,166430.23
1468,160612.98
1469,183950.62
1470,131037.98
1471,201090.84
1472,96308.88
1473,96290.055
1474,152192.4
1475,125484.66
1476,404100.16
1477,251911.44
1478,298613.2
1479,290992.8
1480,510951.06
1481,310736.84
1482,212499.11
1483,171539.81
1484,167785.39
1485,174835.34
1486,193953.83
1487,330968.2
1488,235268.6
1489,197954.64
1490,225323.3
1491,191256.53
1492,88044.72
1493,186029.75
1494,293246.34
1495,291498.25
1496,239855.47
1497,175505.28
1498,163093.48
1499,161757.94
1500,146706.7
1501,168565.58
1502,160872.56
1503,311471.1
1504,228008.3
1505,222867.84
1506,190495.03
1507,241335.86
1508,199353.73
1509,161365.44
1510,149922.05
1511,146181.08
1512,172972.56
1513,145324.12
1514,174945.48
1515,198492.84
1516,167275.34
1517,153482.11
1518,148745.84
1519,227537.25
1520,134759.38
1521,136121.02
1522,169916.34
1523,111707.14
1524,114583.734
1525,116334.06
1526,120404.0
1527,102688.42
1528,133907.25
1529,139585.27
1530,167281.73
1531,101913.03
1532,100726.086
1533,145069.48
1534,114478.42
1535,153089.98
1536,107751.836
1537,75258.555
1538,184418.27
1539,222741.75
1540,99981.06
1541,144882.05
1542,133136.08
1543,218709.5
1544,68385.05
1545,101683.27
1546,131977.27
1547,143897.4
1548,134369.53
1549,113147.02
1550,145454.39
1551,124739.164
1552,144136.62
1553,153641.86
1554,102908.11
1555,175361.83
1556,102354.85
1557,119237.266
1558,95622.17
1559,86530.95
1560,127551.71
1561,152926.02
1562,127151.46
1563,120210.21
1564,161204.94
1565,153609.64
1566,223581.98
1567,79845.88
1568,227695.52
1569,137423.77
1570,128114.67
1571,120506.664
1572,147548.9
1573,247512.06
1574,130806.55
1575,215060.19
1576,203537.75
1577,185712.44
1578,145809.92
1579,154958.61
1580,197299.1
1581,147451.97
1582,129854.99
1583,323782.5
1584,235000.19
1585,144197.44
1586,75839.44
1587,84444.5
1588,142541.0
1589,83528.05
1590,131232.61
1591,98210.84
1592,117284.46
1593,124815.92
1594,118575.734
1595,129702.01
1596,234678.61
1597,189982.55
1598,212319.12
1599,187532.88
1600,195005.33
1601,77551.5
1602,114836.02
1603,86203.305
1604,283570.38
1605,240234.55
1606,161053.14
1607,181941.34
1608,208394.52
1609,190619.4
1610,153265.23
1611,142772.5
1612,173897.33
1613,156055.14
1614,118846.164
1615,82820.766
1616,77238.31
1617,96509.79
1618,121283.49
1619,139933.88
1620,174364.77
1621,134579.52
1622,138991.27
1623,293822.3
1624,204744.56
1625,134105.27
1626,170529.83
1627,184850.12
1628,288617.84
1629,184732.69
1630,409494.72
1631,221411.8
1632,235206.28
1633,167046.5
1634,177008.05
1635,184882.34
1636,158410.3
1637,181468.11
1638,202240.5
1639,180673.66
1640,250123.34
1641,171996.0
1642,218099.55
1643,214888.78
1644,225161.22
1645,178975.22
1646,154549.73
1647,169499.88
1648,136610.75
1649,132677.14
1650,111766.89
1651,120849.51
1652,98425.78
1653,93656.016
1654,148310.36
1655,153614.06
1656,149290.75
1657,148310.36
1658,147480.89
1659,133482.28
1660,149642.31
1661,470395.0
1662,433896.88
1663,387421.12
1664,375772.4
1665,306288.94
1666,331743.22
1667,386322.75
1668,324546.5
1669,311334.22
1670,364978.2
1671,248413.2
1672,494907.34
1673,294886.03
1674,241546.1
1675,185386.28
1676,184876.52
1677,203704.56
1678,485622.06
1679,389330.47
1680,348078.66
1681,279135.97
1682,298104.84
1683,172881.38
1684,180902.38
1685,173736.22
1686,172236.38
1687,161255.12
1688,187282.4
1689,192234.8
1690,192020.34
1691,177631.34
1692,286602.16
1693,169995.39
1694,178638.77
1695,168088.7
1696,266956.38
1697,168980.75
1698,378435.0
1699,310046.47
1700,239682.0
1701,267899.6
1702,245576.48
1703,245754.83
1704,298800.4
1705,245849.48
1706,509128.78
1707,227893.89
1708,196357.1
1709,276593.28
1710,217810.55
1711,257376.78
1712,261388.03
1713,269357.44
1714,216754.34
1715,202031.8
1716,174962.2
1717,165135.25
1718,141291.55
1719,202441.05
1720,247558.17
1721,166099.84
1722,132800.45
1723,147871.2
1724,219649.61
1725,239214.0
1726,169458.78
1727,160427.2
1728,192810.94
1729,155798.97
1730,159244.36
1731,116750.586
1732,126056.73
1733,121646.48
1734,128992.836
1735,133147.64
1736,114940.08
1737,369407.22
1738,205985.25
