Id,SalePrice
1461,126030.89
1462,164641.73
1463,171786.31
1464,181811.5
1465,200174.83
1466,172470.23
1467,160246.16
1468,159386.39
1469,184710.94
1470,124916.3
1471,201218.47
1472,94919.266
1473,98261.305
1474,152965.69
1475,144352.38
1476,390550.5
1477,260435.61
1478,295819.6
1479,277746.28
1480,514652.66
1481,310756.7
1482,214225.2
1483,165119.08
1484,172653.42
1485,175856.45
1486,189270.77
1487,350061.75
1488,236933.88
1489,201050.44
1490,215925.86
1491,193186.11
1492,91117.89
1493,191106.42
1494,290988.94
1495,293331.16
1496,239266.97
1497,182948.16
1498,164191.69
1499,167005.84
1500,146592.8
1501,170535.83
1502,160079.88
1503,299606.22
1504,237659.92
1505,221925.27
1506,188471.56
1507,230409.95
1508,188616.4
1509,162398.55
1510,145854.73
1511,142650.27
1512,178483.78
1513,151792.05
1514,160735.53
1515,196027.55
1516,169344.55
1517,158128.03
1518,136174.28
1519,226380.06
1520,131316.58
1521,135757.36
1522,176318.4
1523,106366.914
1524,125251.81
1525,125357.7
1526,128323.76
1527,111211.055
1528,129602.64
1529,143959.11
1530,174953.55
1531,103881.11
1532,101123.6
1533,135033.06
1534,117216.92
1535,151572.6
1536,109799.914
1537,78132.44
1538,184877.14
1539,216463.1
1540,98447.555
1541,141722.95
1542,125952.86
1543,224684.73
1544,79113.38
1545,108131.016
1546,123512.5
1547,132234.34
1548,128467.79
1549,109576.66
1550,133766.19
1551,116871.39
1552,123882.95
1553,154996.42
1554,103419.1
1555,171550.05
1556,81128.07
1557,122947.914
1558,102910.75
1559,83703.22
1560,130386.08
1561,135920.81
1562,129880.586
1563,124093.6
1564,151942.31
1565,146839.44
1566,222273.98
1567,74365.664
1568,217100.14
1569,126086.44
1570,136607.4
1571,126999.2
1572,147199.3
1573,255781.64
1574,122331.6
1575,218911.95
1576,218452.27
1577,188729.19
1578,151893.8
1579,141384.33
1580,188721.83
1581,148860.75
1582,128379.555
1583,348856.44
1584,231046.47
1585,138892.62
1586,83312.555
1587,97693.414
1588,149016.0
1589,100780.23
1590,135977.75
1591,95331.84
1592,121915.7
1593,138052.62
1594,130133.28
1595,111812.58
1596,245367.72
1597,189687.83
1598,208241.55
1599,203645.14
1600,193539.31
1601,82646.33
1602,113684.836
1603,83481.44
1604,276483.5
1605,249278.28
1606,163364.98
1607,162957.12
1608,209497.3
1609,190477.25
1610,144975.8
1611,143583.69
1612,175404.52
1613,159618.05
1614,123063.266
1615,91812.164
1616,73819.2
1617,99639.1
1618,125082.41
1619,145364.17
1620,163015.89
1621,132369.72
1622,142635.28
1623,285587.8
1624,212197.8
1625,133460.69
1626,164558.16
1627,178888.22
1628,287818.56
1629,181928.84
1630,367700.9
1631,222914.92
1632,242616.28
1633,168455.6
1634,178190.5
1635,181200.22
1636,154064.78
1637,182232.11
1638,212791.67
1639,184999.78
1640,253134.62
1641,178236.3
1642,221661.81
1643,225955.0
1644,220560.97
1645,179608.3
1646,153814.81
1647,168330.83
1648,130302.484
1649,140696.55
1650,115992.914
1651,127588.76
1652,99249.85
1653,97649.63
1654,151889.73
1655,157522.28
1656,146079.98
1657,151889.73
1658,144165.42
1659,146926.8
1660,150581.95
1661,431926.8
1662,426101.22
1663,403624.94
1664,386670.1
1665,307377.0
1666,324483.22
1667,380864.9
1668,328044.66
1669,297226.0
1670,350052.28
1671,244386.33
1672,475626.56
1673,297840.53
1674,242164.5
1675,175392.58
1676,176647.34
1677,205461.7
1678,448341.1
1679,375473.56
1680,351002.06
1681,274051.88
1682,309880.84
1683,177126.19
1684,176038.42
1685,171193.3
1686,171619.55
1687,166509.31
1688,186437.92
1689,189287.33
1690,194761.66
1691,179485.88
1692,285580.66
1693,166813.36
1694,176652.0
1695,166856.02
1696,268756.25
1697,168963.88
1698,377386.25
1699,319983.38
1700,244151.61
1701,271115.6
1702,252021.02
1703,244105.22
1704,293046.66
1705,235035.72
1706,392401.22
1707,228918.12
1708,197561.8
1709,285906.88
1710,225677.58
1711,258719.48
1712,254379.86
1713,255898.16
1714,217492.33
1715,203350.03
1716,179971.55
1717,176306.73
1718,135865.22
1719,200213.5
1720,251131.38
1721,178623.5
1722,134109.23
1723,159998.69
1724,219564.08
1725,242116.25
1726,180144.52
1727,152065.64
1728,188737.92
1729,160707.16
1730,163183.81
1731,120163.18
1732,133504.25
1733,120460.03
1734,134265.69
1735,133205.11
1736,113768.17
1737,360329.12
1738,207055.06
1739,304199.0
1740,217006.22
1741,179379.39
1742,168282.92
1743,176124.77
1744,296653.56
1745,204092.36
1746,218377.77
1747,228110.67
1748,221409.23
1749,147828.22
1750,131001.336
1751,241427.2
1752,122646.74
1753,150506.36
1754,206080.42
1755,160613.97
1756,132765.83
1757,124967.83
1758,143446.62
1759,169567.42
1760,168161.56
1761,146071.17
1762,166917.23
1763,184983.39
1764,116308.66
1765,183675.55
1766,181935.17
1767,223562.98
1768,145963.81
1769,177405.95
1770,149917.47
1771,135072.42
1772,139803.9
1773,132859.77
1774,137288.02
1775,137141.89
1776,129731.99
1777,119686.234
1778,144691.67
1779,113256.46
1780,179172.81
1781,132308.83
1782,92996.18
1783,127520.81
1784,101633.17
1785,122478.85
1786,159710.62
1787,173680.56
1788,64909.676
1789,107921.695
1790,85580.11
1791,168473.83
1792,157930.16
1793,135180.23
1794,144194.05
1795,135769.38
1796,127647.45
1797,120258.67
1798,125868.93
1799,115025.85
1800,131629.95
1801,129212.79
1802,142758.31
1803,151391.33
1804,139807.0
