Id,SalePrice
1461,126476.15943976163
1462,149939.4394193009
1463,179281.400041181
1464,180385.72514744982
1465,204486.67120842639
1466,178105.23519941344
1467,163090.03219336265
1468,174189.01082219573
1469,186761.85765882966
1470,120826.50222002922
1471,196968.6092726525
1472,100509.12812714383
1473,102866.87901603166
1474,162332.410630651
1475,145231.4617136275
1476,369866.7796616138
1477,254812.458141761
1478,308872.2483609261
1479,254183.23144043228
1480,469591.9772292217
1481,297961.5257101354
1482,210269.9088755867
1483,172288.6457372394
1484,178868.57896212445
1485,172388.11389890505
1486,199160.15744257555
1487,309341.3318100054
1488,249439.83839200155
1489,198562.70293828766
1490,190214.74694366698
1491,194084.07087214562
1492,107509.79096931858
1493,179474.13331453427
1494,291314.23034020443
1495,295443.0880923092
1496,219375.06102565152
1497,191436.85911915026
1498,160920.69635604476
1499,160537.59907476447
1500,145391.03069848806
1501,177335.63786221071
1502,159663.61780120176
1503,298584.0010873478
1504,231591.17695752005
1505,216061.28224432433
1506,175226.3148338305
1507,206352.3890149001
1508,193872.2412123589
1509,164689.48388918513
1510,149570.74629374663
1511,148839.71165703933
1512,159435.63674313205
1513,156263.18653746476
1514,173167.91598343407
1515,180432.8998911959
1516,171863.59669181705
1517,146200.64384976742
1518,134455.76526034396
1519,225084.59798894887
1520,138454.8301367836
1521,141895.42328077197
1522,170039.67243634432
1523,113044.17528621654
1524,119781.2176207117
1525,128225.89198477268
1526,129841.11058686461
1527,99138.68321896667
1528,123255.88129305743
1529,142923.31222970507
1530,170289.42088863952
1531,131141.40062133566
1532,111024.77199833315
1533,143637.43044627036
1534,115219.06664866196
1535,165844.8276493998
1536,115501.73777385765
1537,95241.53698545192
1538,191184.95529170052
1539,235618.52699498745
1540,127241.94427214166
1541,161536.2385913943
1542,153958.07872679038
1543,224347.61797417075
1544,88264.70322009383
1545,103539.76256096511
1546,120515.47424997472
1547,138526.8866797989
1548,134961.65199723686
1549,109097.91375773223
1550,153389.52114788396
1551,121035.30279777112
1552,154130.0248938138
1553,140233.1599846247
1554,108923.8491793938
1555,171752.82675021607
1556,109113.13490859297
1557,141902.54838448935
