Id,SalePrice
1461,124272.09
1462,172679.45
1463,173062.53
1464,187119.42
1465,192519.83
1466,173208.52
1467,165746.89
1468,164457.62
1469,192821.53
1470,128745.68
1471,202197.55
1472,97498.72
1473,94060.85
1474,156938.67
1475,143492.58
1476,405786.06
1477,257374.23
1478,291544.72
1479,279973.1
1480,507613.4
1481,323530.0
1482,213625.52
1483,170712.47
1484,166211.97
1485,175690.02
1486,190481.58
1487,356248.66
1488,234636.38
1489,197650.16
1490,222523.12
1491,192054.62
1492,84136.67
1493,196600.72
1494,290421.12
1495,293496.5
1496,237624.77
1497,180192.27
1498,163629.45
1499,164582.11
1500,147149.95
1501,166403.9
1502,159044.53
1503,300798.03
1504,233465.4
1505,224286.66
1506,196853.08
1507,238632.47
1508,189305.2
1509,159821.0
1510,145861.03
1511,142697.61
1512,176403.72
1513,153987.66
1514,168893.36
1515,199022.08
1516,163220.23
1517,156153.75
1518,140466.53
1519,218820.56
1520,134414.03
1521,135500.64
1522,167579.86
1523,113713.836
1524,125262.76
1525,125667.2
1526,120713.3
1527,110421.29
1528,131593.5
1529,146530.33
1530,181744.05
1531,96716.54
1532,98673.22
1533,143095.3
1534,120121.586
1535,150516.61
1536,106787.164
1537,70349.42
1538,180837.1
1539,211652.25
1540,83829.305
1541,139170.7
1542,131811.53
1543,221955.75
1544,84310.58
1545,103873.17
1546,126063.21
1547,132244.45
1548,130196.77
1549,113368.43
1550,136789.97
1551,115978.336
1552,126124.53
1553,159290.92
1554,107412.34
1555,159824.34
1556,78155.984
1557,111633.43
1558,93414.55
1559,77813.64
1560,129824.61
1561,145697.84
1562,128187.5
1563,121877.14
1564,162095.62
1565,144931.42
1566,216642.06
1567,76860.77
1568,222193.5
1569,134273.62
1570,131887.38
1571,129898.43
1572,146425.0
1573,256845.9
1574,124049.19
1575,214333.22
1576,218398.17
1577,187457.42
1578,150410.52
1579,140069.73
1580,189147.06
1581,151613.92
1582,127412.81
1583,335820.28
1584,227875.98
1585,139785.02
1586,80342.125
1587,96170.67
1588,149904.88
1589,100578.64
1590,137430.75
1591,97873.26
1592,118108.84
1593,137772.95
1594,129108.66
1595,115387.55
1596,234537.06
1597,182758.55
1598,204311.25
1599,207156.5
1600,191907.42
1601,83713.85
1602,112624.9
1603,80140.72
1604,292612.38
1605,243950.17
1606,163235.55
1607,168846.06
1608,214484.92
1609,188876.19
1610,143326.62
1611,141596.89
1612,172858.38
1613,158487.89
1614,126384.7
1615,87112.92
1616,70444.65
1617,97543.125
1618,124524.81
1619,145592.92
1620,159516.84
1621,131737.39
1622,136992.42
1623,298259.2
1624,206076.67
1625,133178.03
1626,164146.86
1627,185031.0
1628,288742.47
1629,178955.67
1630,394986.7
1631,220019.45
1632,242161.17
1633,170415.66
1634,183699.47
1635,187766.5
1636,155050.16
1637,179146.67
1638,209595.05
1639,182612.64
1640,253724.31
1641,182191.9
1642,222852.8
1643,219442.78
1644,219296.52
1645,175199.62
1646,155060.84
1647,168392.55
1648,134826.33
1649,140025.06
1650,118959.1
1651,128101.79
1652,99984.48
1653,99649.58
1654,151830.47
1655,158367.16
1656,150375.69
1657,149782.48
1658,148737.58
1659,149587.84
1660,148488.2
1661,436821.8
1662,425206.25
1663,403852.62
1664,390458.4
1665,296945.72
1666,327290.28
1667,373785.66
1668,322656.66
1669,300992.5
1670,354579.7
1671,238774.64
1672,475520.3
1673,293427.78
1674,240237.95
1675,182328.52
1676,185215.6
1677,210340.31
1678,459154.0
1679,398411.7
1680,328076.94
1681,267077.06
1682,306328.3
1683,178740.48
1684,173735.62
1685,174717.14
1686,169147.39
1687,166257.27
1688,182689.48
1689,188585.23
1690,188439.42
1691,178563.28
1692,275028.97
1693,168063.47
1694,182180.12
1695,165685.92
1696,275340.4
1697,167547.98
1698,379235.4
1699,314787.38
1700,242543.5
1701,268664.6
1702,248291.16
1703,242034.05
1704,292863.16
1705,234484.3
1706,434399.5
1707,222080.77
1708,199915.42
1709,286860.6
1710,223942.44
1711,250669.17
1712,256838.45
1713,255027.66
1714,219898.17
1715,204326.56
1716,173155.6
1717,172467.02
1718,137803.72
1719,194643.69
1720,247237.58
1721,174983.83
1722,131406.78
1723,156541.73
1724,216948.06
1725,246577.94
1726,184451.66
1727,154846.1
1728,184651.98
1729,164239.39
1730,173967.95
1731,117786.24
1732,133101.33
1733,121218.195
1734,124648.85
1735,133201.06
1736,117205.37
1737,339937.5
1738,212048.55
1739,304529.4
1740,211730.66
1741,184146.25
1742,167539.56
1743,172184.67
1744,296829.56
1745,207535.02
1746,235669.67
1747,222150.56
1748,231184.77
1749,149084.92
1750,133503.45
1751,241869.62
1752,123642.61
1753,147055.8
1754,204933.34
1755,158886.88
1756,130974.3
1757,122442.72
1758,150120.19
1759,159534.42
1760,170922.4
1761,147213.62
1762,173586.75
1763,181778.2
1764,115206.58
1765,183208.42
1766,177275.62
1767,218014.72
1768,145579.06
1769,177540.84
1770,149997.45
1771,136949.83
1772,142729.36
1773,128479.78
1774,143827.5
1775,144714.12
1776,121012.85
1777,112616.46
1778,144814.88
1779,116327.38
1780,175889.84
1781,134632.42
1782,100378.97
1783,133370.73
1784,97934.3
1785,124726.1
1786,156958.53
1787,165378.75
1788,63177.25
1789,109295.125
1790,95047.914
1791,175399.33
1792,154916.6
1793,130728.77
1794,146071.5
1795,138656.12
1796,122685.45
1797,114448.086
1798,126156.79
1799,114012.4
1800,131745.42
1801,129333.27
1802,146064.36
1803,152157.38
1804,138700.33
1805,138443.72
1806,110396.08
1807,137019.42
1808,130114.75
1809,117884.86
1810,143893.12
1811,101324.84
1812,91738.52
1813,115057.67
1814,99669.68
1815,57094.293
1816,94105.766
1817,111623.234
1818,141684.22
1819,124113.82
1820,47328.44
1821,108400.53
1822,147133.23
1823,33182.03
1824,132438.69
1825,127355.836
1826,93319.414
1827,102713.43
1828,133113.83
1829,117871.16
1830,142148.11
1831,172631.48
1832,82132.49
1833,150494.77
1834,120071.31
1835,150943.84
1836,125972.78
1837,91759.055
1838,121458.914
1839,88152.836
1840,143281.77
1841,142113.78
1842,69225.05
1843,132905.95
1844,138560.02
1845,135351.64
1846,154753.72
1847,153586.34
1848,54037.117
1849,124368.06
1850,127187.41
1851,158116.45
1852,130298.12
1853,135997.14
1854,176506.4
1855,142573.69
1856,218378.6
1857,161397.77
1858,137137.7
1859,127996.47
1860,144062.53
1861,127996.47
1862,309420.5
1863,309094.75
1864,309094.75
1865,342777.38
1866,337629.75
1867,242803.28
1868,303683.1
1869,189767.64
1870,257223.6
1871,260811.62
1872,172839.12
1873,226537.52
1874,137079.84
1875,201849.75
1876,191759.56
1877,214329.47
1878,205533.06
1879,134755.39
1880,134957.38
1881,240452.39
1882,254702.48
1883,192848.19
1884,204941.08
1885,275023.62
1886,313253.66
1887,208053.58
1888,284262.88
1889,163304.47
1890,126508.37
1891,131458.8
1892,111301.17
1893,127679.19
1894,131899.95
1895,140598.14
1896,124818.03
1897,105413.9
1898,111875.15
1899,153814.62
1900,154447.23
1901,162502.6
1902,143916.75
1903,220349.02
1904,145238.66
1905,189251.7
1906,176506.72
1907,215247.6
1908,115418.43
1909,140290.81
1910,126844.51
1911,218822.61
1912,319194.25
1913,146592.77
1914,69509.42
1915,305623.88
1916,70317.625
1917,270460.78
1918,140100.12
1919,164122.38
1920,146746.33
1921,455935.44
1922,330110.72
1923,217522.88
1924,211472.28
1925,209789.88
1926,380937.9
1927,138594.11
1928,164113.97
1929,121707.336
1930,132324.48
1931,142390.03
1932,128901.69
1933,173819.86
1934,179878.9
1935,171202.52
1936,183547.06
1937,181424.7
1938,180910.97
1939,238324.62
1940,191595.4
1941,170084.05
1942,187494.61
1943,220364.31
1944,333627.6
1945,370111.97
1946,146467.06
1947,307933.7
1948,174012.81
1949,229550.5
1950,182069.55
1951,272410.16
1952,207669.23
1953,159428.6
1954,192009.92
1955,129590.484
1956,301378.47
1957,152732.4
1958,305488.62
1959,131718.83
1960,121661.75
1961,117332.445
1962,101511.63
1963,108809.555
1964,107022.836
1965,144084.78
1966,156948.9
1967,291089.56
1968,421051.4
1969,385160.34
1970,457493.34
1971,431543.12
1972,390372.6
1973,263194.8
1974,324533.8
1975,419824.56
1976,264041.2
1977,351209.4
1978,392685.97
1979,329355.8
1980,191114.83
1981,341206.5
1982,232180.0
1983,211521.97
1984,167263.53
1985,220592.44
1986,219794.64
1987,181391.97
1988,176072.62
1989,190481.58
1990,217161.66
1991,221811.0
1992,208519.6
1993,167669.27
1994,241080.34
1995,180039.58
1996,245321.8
1997,316995.16
1998,345203.47
1999,256063.69
2000,306173.9
2001,249125.16
2002,247083.84
2003,245104.22
