Id,SalePrice
1461,121380.26780939709
1462,153416.10232611588
1463,179091.43623085285
1464,181435.3920020074
1465,197772.06425116622
1466,179559.6097330493
1467,166785.4036661139
1468,175862.6851863324
1469,180698.82711534732
1470,119894.81866554123
1471,195411.28861532046
1472,99187.33042222424
1473,98455.94074754442
1474,161223.00005314
1475,148380.41615474605
1476,390367.2265837533
1477,251321.11494585092
1478,302925.103424894
1479,247953.435042247
1480,456031.43963318435
1481,297660.5196601579
1482,215481.83942895604
1483,175944.40101304452
1484,180268.09136653144
1485,172971.94739578821
1486,198679.49766117433
1487,317020.91120621195
1488,243568.6323940325
1489,202295.0951898841
1490,188952.03921013966
1491,194949.44289218273
1492,99470.79327400721
1493,175320.63263438563
1494,290882.3736130293
1495,293149.0611140633
1496,223641.72519763885
1497,190537.2804807624
1498,153265.809835606
1499,152978.00140132976
1500,143081.93338741417
1501,173874.29445173885
1502,169933.5063262807
1503,304756.38197519333
1504,228814.44039854323
1505,214126.97395200853
1506,177577.3521610863
1507,214306.46757071692
1508,198357.14188577543
1509,165373.0968308795
1510,148534.35282786266
1511,149639.94423010136
1512,163878.1574911724
1513,155769.80373639296
1514,165689.8072360005
1515,168979.4438962221
1516,164254.43049287368
1517,148155.5468034544
1518,132376.8146418559
1519,224253.17239875853
1520,137000.03566146782
1521,143320.91155010185
1522,165160.0352442048
1523,112534.55200084916
1524,113788.54432203759
1525,125162.18708733875
1526,126341.30364553788
1527,95412.53020024649
1528,122068.6637287492
1529,139656.46878151188
1530,166807.47439020555
1531,127414.80454480997
1532,110854.32368374619
1533,139622.1433174543
1534,112500.53874867212
1535,160314.4339895847
1536,114362.32445539428
1537,76950.53548407377
1538,197718.4340622869
1539,241618.29802477965
1540,122655.90306604597
1541,154470.3383930127
1542,152547.75779303425
1543,217137.3145399582
1544,79643.05391410046
1545,106526.06655773705
1546,114566.20042368982
1547,143244.61638478027
1548,137552.66754951296
1549,108874.40882377911
1550,150558.32361972093
1551,117731.43819596662
1552,147217.03371578618
1553,145544.99045411832
1554,111883.29749955265
1555,179441.97912430632
1556,101806.00592276064
1557,133154.4344850022
1558,97469.52010599384
1559,124160.43219090757
1560,153275.26130066643
1561,158177.4130271809
1562,116582.21920406108
1563,121090.81892912321
1564,159970.35247300798
1565,155074.6425677098
1566,209306.92004315814
1567,79932.640175771
1568,226268.3296177345
1569,148698.22537334394
1570,114102.59697870942
1571,133578.78402532495
1572,143748.75860783496
1573,243660.37993118176
1574,138396.16768359896
1575,208515.55684301988
1576,201553.15279574774
1577,199518.84770532424
1578,151137.94145409737
1579,136424.2249050871
1580,192072.13529364765
1581,136102.58209314194
1582,124814.63985857795
1583,320925.53630495723
1584,237939.2112340935
1585,138507.279303449
1586,74235.16536732212
1587,99961.25284815964
1588,145089.8031238883
1589,97478.43422646716
1590,130769.37305290204
1591,106578.17358378736
1592,120146.09676083743
1593,114650.07008760166
1594,136856.8969658418
1595,133063.07702051775
1596,232584.4491315592
1597,171588.20912255938
1598,186455.24713930723
1599,186917.90524463498
1600,189139.2865780845
1601,82800.92704040672
1602,106473.63664432452
1603,94355.28411273289
1604,281786.29087559594
1605,245546.54332259498
1606,166770.30897298426
1607,174590.62517506676
1608,209742.92618423622
